CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102943943001EY0F;21/05/2025;24;0,361;0;;R
ES0031102943943001EY0F;22/05/2025;1;0,273;0;;R
ES0031102943943001EY0F;22/05/2025;2;0,205;0;;R
ES0031102943943001EY0F;22/05/2025;3;0,187;0;;R
ES0031102943943001EY0F;22/05/2025;4;0,179;0;;R
ES0031102943943001EY0F;22/05/2025;5;0,182;0;;R
ES0031102943943001EY0F;22/05/2025;6;0,174;0;;R
ES0031102943943001EY0F;22/05/2025;7;0,19;0;;R
ES0031102943943001EY0F;22/05/2025;8;0,14;0;;R
ES0031102943943001EY0F;22/05/2025;9;0,051;0;;R
ES0031102943943001EY0F;22/05/2025;10;0;0,65;;R
ES0031102943943001EY0F;22/05/2025;11;0;0,842;;R
ES0031102943943001EY0F;22/05/2025;12;0;0,825;;R
ES0031102943943001EY0F;22/05/2025;13;0;1,751;;R
ES0031102943943001EY0F;22/05/2025;14;0;2,117;;R
ES0031102943943001EY0F;22/05/2025;15;0;2,117;;R
ES0031102943943001EY0F;22/05/2025;16;0;2,076;;R
ES0031102943943001EY0F;22/05/2025;17;0;1,663;;R
ES0031102943943001EY0F;22/05/2025;18;0;1,25;;R
ES0031102943943001EY0F;22/05/2025;19;0;0,488;;R
ES0031102943943001EY0F;22/05/2025;20;0,285;0;;R
ES0031102943943001EY0F;22/05/2025;21;0,393;0;;R
ES0031102943943001EY0F;22/05/2025;22;0,732;0;;R
ES0031102943943001EY0F;22/05/2025;23;0,806;0;;R
ES0031102943943001EY0F;22/05/2025;24;0,405;0;;R
ES0031102943943001EY0F;23/05/2025;1;0,353;0;;R
ES0031102943943001EY0F;23/05/2025;2;0,293;0;;R
ES0031102943943001EY0F;23/05/2025;3;0,306;0;;R
ES0031102943943001EY0F;23/05/2025;4;0,275;0;;R
ES0031102943943001EY0F;23/05/2025;5;0,242;0;;R
ES0031102943943001EY0F;23/05/2025;6;0,197;0;;R
ES0031102943943001EY0F;23/05/2025;7;0,228;0;;R
ES0031102943943001EY0F;23/05/2025;8;0,257;0;;R
ES0031102943943001EY0F;23/05/2025;9;0;0,041;;R
ES0031102943943001EY0F;23/05/2025;10;0;0,458;;R
ES0031102943943001EY0F;23/05/2025;11;0;0,872;;R
ES0031102943943001EY0F;23/05/2025;12;0;1,082;;R
ES0031102943943001EY0F;23/05/2025;13;0;0,244;;R
ES0031102943943001EY0F;23/05/2025;14;0;0,748;;R
ES0031102943943001EY0F;23/05/2025;15;0,347;0;;R
ES0031102943943001EY0F;23/05/2025;16;0;0,18;;R
ES0031102943943001EY0F;23/05/2025;17;0;0,766;;R
ES0031102943943001EY0F;23/05/2025;18;0;0,539;;R
ES0031102943943001EY0F;23/05/2025;19;0,209;0;;R
ES0031102943943001EY0F;23/05/2025;20;0,616;0;;R
ES0031102943943001EY0F;23/05/2025;21;0,371;0;;R
ES0031102943943001EY0F;23/05/2025;22;1,068;0;;R
ES0031102943943001EY0F;23/05/2025;23;0,569;0;;R
ES0031102943943001EY0F;23/05/2025;24;0,334;0;;R
ES0031102943943001EY0F;24/05/2025;1;0,376;0;;R
ES0031102943943001EY0F;24/05/2025;2;0,195;0;;R
ES0031102943943001EY0F;24/05/2025;3;0,168;0;;R
ES0031102943943001EY0F;24/05/2025;4;0,168;0;;R
ES0031102943943001EY0F;24/05/2025;5;0,146;0;;R
ES0031102943943001EY0F;24/05/2025;6;0,176;0;;R
ES0031102943943001EY0F;24/05/2025;7;0,147;0;;R
ES0031102943943001EY0F;24/05/2025;8;0,118;0;;R
ES0031102943943001EY0F;24/05/2025;9;0;0,196;;R
ES0031102943943001EY0F;24/05/2025;10;0;0,534;;R
ES0031102943943001EY0F;24/05/2025;11;0;1,263;;R
ES0031102943943001EY0F;24/05/2025;12;0;1,566;;R
ES0031102943943001EY0F;24/05/2025;13;0;2,158;;R
ES0031102943943001EY0F;24/05/2025;14;0;2,261;;R
ES0031102943943001EY0F;24/05/2025;15;0;1,429;;R
ES0031102943943001EY0F;24/05/2025;16;0;2,082;;R
ES0031102943943001EY0F;24/05/2025;17;0;1,835;;R
ES0031102943943001EY0F;24/05/2025;18;0;1,302;;R
ES0031102943943001EY0F;24/05/2025;19;0;0,591;;R
ES0031102943943001EY0F;24/05/2025;20;0;0,021;;R
ES0031102943943001EY0F;24/05/2025;21;0,327;0;;R
ES0031102943943001EY0F;24/05/2025;22;0,432;0;;R
ES0031102943943001EY0F;24/05/2025;23;0,303;0;;R
ES0031102943943001EY0F;24/05/2025;24;0,232;0;;R
ES0031102943943001EY0F;25/05/2025;1;0,234;0;;R
ES0031102943943001EY0F;25/05/2025;2;0,166;0;;R
ES0031102943943001EY0F;25/05/2025;3;0,19;0;;R
ES0031102943943001EY0F;25/05/2025;4;0,165;0;;R
ES0031102943943001EY0F;25/05/2025;5;0,175;0;;R
ES0031102943943001EY0F;25/05/2025;6;0,175;0;;R
ES0031102943943001EY0F;25/05/2025;7;0,168;0;;R
ES0031102943943001EY0F;25/05/2025;8;0,146;0;;R
ES0031102943943001EY0F;25/05/2025;9;0;0,025;;R
ES0031102943943001EY0F;25/05/2025;10;0;0,532;;R
ES0031102943943001EY0F;25/05/2025;11;0;0,412;;R
ES0031102943943001EY0F;25/05/2025;12;0;1,676;;R
ES0031102943943001EY0F;25/05/2025;13;0;1,619;;R
ES0031102943943001EY0F;25/05/2025;14;0;2,234;;R
ES0031102943943001EY0F;25/05/2025;15;0;2,249;;R
ES0031102943943001EY0F;25/05/2025;16;0;2,172;;R
ES0031102943943001EY0F;25/05/2025;17;0;1,841;;R
ES0031102943943001EY0F;25/05/2025;18;0;1,216;;R
ES0031102943943001EY0F;25/05/2025;19;0;0,545;;R
ES0031102943943001EY0F;25/05/2025;20;0,059;0;;R
ES0031102943943001EY0F;25/05/2025;21;0,374;0;;R
ES0031102943943001EY0F;25/05/2025;22;0,629;0;;R
ES0031102943943001EY0F;25/05/2025;23;0,478;0;;R
ES0031102943943001EY0F;25/05/2025;24;0,34;0;;R
ES0031102943943001EY0F;26/05/2025;1;0,279;0;;R
ES0031102943943001EY0F;26/05/2025;2;0,245;0;;R
ES0031102943943001EY0F;26/05/2025;3;0,233;0;;R
ES0031102943943001EY0F;26/05/2025;4;0,229;0;;R
ES0031102943943001EY0F;26/05/2025;5;0,228;0;;R
ES0031102943943001EY0F;26/05/2025;6;0,229;0;;R
ES0031102943943001EY0F;26/05/2025;7;0,232;0;;R
ES0031102943943001EY0F;26/05/2025;8;0,186;0;;R
ES0031102943943001EY0F;26/05/2025;9;0,134;0;;R
ES0031102943943001EY0F;26/05/2025;10;0;0,544;;R
ES0031102943943001EY0F;26/05/2025;11;0;1,073;;R
ES0031102943943001EY0F;26/05/2025;12;0;1,674;;R
ES0031102943943001EY0F;26/05/2025;13;0;2,011;;R
ES0031102943943001EY0F;26/05/2025;14;0;1,809;;R
ES0031102943943001EY0F;26/05/2025;15;0;1,393;;R
ES0031102943943001EY0F;26/05/2025;16;0;1,995;;R
ES0031102943943001EY0F;26/05/2025;17;0;1,795;;R
ES0031102943943001EY0F;26/05/2025;18;0;1,274;;R
ES0031102943943001EY0F;26/05/2025;19;0,082;0;;R
ES0031102943943001EY0F;26/05/2025;20;0,424;0;;R
ES0031102943943001EY0F;26/05/2025;21;0,69;0;;R
ES0031102943943001EY0F;26/05/2025;22;0,466;0;;R
ES0031102943943001EY0F;26/05/2025;23;0,433;0;;R
ES0031102943943001EY0F;26/05/2025;24;0,336;0;;R
ES0031102943943001EY0F;27/05/2025;1;0,288;0;;R
ES0031102943943001EY0F;27/05/2025;2;0,221;0;;R
ES0031102943943001EY0F;27/05/2025;3;0,237;0;;R
ES0031102943943001EY0F;27/05/2025;4;0,209;0;;R
ES0031102943943001EY0F;27/05/2025;5;0,233;0;;R
ES0031102943943001EY0F;27/05/2025;6;0,212;0;;R
ES0031102943943001EY0F;27/05/2025;7;0,231;0;;R
ES0031102943943001EY0F;27/05/2025;8;0,234;0;;R
ES0031102943943001EY0F;27/05/2025;9;0;0,055;;R
ES0031102943943001EY0F;27/05/2025;10;0;0,548;;R
ES0031102943943001EY0F;27/05/2025;11;0;1,013;;R
ES0031102943943001EY0F;27/05/2025;12;0;1,457;;R
ES0031102943943001EY0F;27/05/2025;13;0;2,154;;R
ES0031102943943001EY0F;27/05/2025;14;0;2,294;;R
ES0031102943943001EY0F;27/05/2025;15;0;2,328;;R
ES0031102943943001EY0F;27/05/2025;16;0;2,177;;R
ES0031102943943001EY0F;27/05/2025;17;0;1,737;;R
ES0031102943943001EY0F;27/05/2025;18;0;1,226;;R
ES0031102943943001EY0F;27/05/2025;19;0;0,605;;R
ES0031102943943001EY0F;27/05/2025;20;0,348;0;;R
ES0031102943943001EY0F;27/05/2025;21;0,843;0;;R
ES0031102943943001EY0F;27/05/2025;22;0,35;0;;R
ES0031102943943001EY0F;27/05/2025;23;0,433;0;;R
ES0031102943943001EY0F;27/05/2025;24;0,311;0;;R
ES0031102943943001EY0F;28/05/2025;1;0,208;0;;R
ES0031102943943001EY0F;28/05/2025;2;0,206;0;;R
ES0031102943943001EY0F;28/05/2025;3;0,218;0;;R
ES0031102943943001EY0F;28/05/2025;4;0,19;0;;R
ES0031102943943001EY0F;28/05/2025;5;0,219;0;;R
ES0031102943943001EY0F;28/05/2025;6;0,192;0;;R
ES0031102943943001EY0F;28/05/2025;7;0,304;0;;R
ES0031102943943001EY0F;28/05/2025;8;0,2;0;;R
ES0031102943943001EY0F;28/05/2025;9;0,014;0;;R
ES0031102943943001EY0F;28/05/2025;10;0;0,609;;R
ES0031102943943001EY0F;28/05/2025;11;0;1,222;;R
ES0031102943943001EY0F;28/05/2025;12;0;1,768;;R
ES0031102943943001EY0F;28/05/2025;13;0;1,986;;R
ES0031102943943001EY0F;28/05/2025;14;0;2,04;;R
ES0031102943943001EY0F;28/05/2025;15;0;1,68;;R
ES0031102943943001EY0F;28/05/2025;16;0;1,726;;R
ES0031102943943001EY0F;28/05/2025;17;0;1,198;;R
ES0031102943943001EY0F;28/05/2025;18;0;0,846;;R
ES0031102943943001EY0F;28/05/2025;19;0;0,549;;R
ES0031102943943001EY0F;28/05/2025;20;0,124;0;;R
ES0031102943943001EY0F;28/05/2025;21;0,499;0;;R
ES0031102943943001EY0F;28/05/2025;22;0,517;0;;R
ES0031102943943001EY0F;28/05/2025;23;0,519;0;;R
ES0031102943943001EY0F;28/05/2025;24;0,284;0;;R
ES0031102943943001EY0F;29/05/2025;1;0,26;0;;R
ES0031102943943001EY0F;29/05/2025;2;0,195;0;;R
ES0031102943943001EY0F;29/05/2025;3;0,186;0;;R
ES0031102943943001EY0F;29/05/2025;4;0,207;0;;R
ES0031102943943001EY0F;29/05/2025;5;0,17;0;;R
ES0031102943943001EY0F;29/05/2025;6;0,198;0;;R
ES0031102943943001EY0F;29/05/2025;7;0,186;0;;R
ES0031102943943001EY0F;29/05/2025;8;0,228;0;;R
ES0031102943943001EY0F;29/05/2025;9;0,232;0;;R
ES0031102943943001EY0F;29/05/2025;10;0;0,245;;R
ES0031102943943001EY0F;29/05/2025;11;0;1,008;;R
ES0031102943943001EY0F;29/05/2025;12;0;1,438;;R
ES0031102943943001EY0F;29/05/2025;13;0;1,09;;R
ES0031102943943001EY0F;29/05/2025;14;0;1,374;;R
ES0031102943943001EY0F;29/05/2025;15;0;1,484;;R
ES0031102943943001EY0F;29/05/2025;16;0;1,507;;R
ES0031102943943001EY0F;29/05/2025;17;0;1,313;;R
ES0031102943943001EY0F;29/05/2025;18;0;0,693;;R
ES0031102943943001EY0F;29/05/2025;19;0;0,558;;R
ES0031102943943001EY0F;29/05/2025;20;0,123;0;;R
ES0031102943943001EY0F;29/05/2025;21;0,424;0;;R
ES0031102943943001EY0F;29/05/2025;22;0,804;0;;R
ES0031102943943001EY0F;29/05/2025;23;0,752;0;;R
ES0031102943943001EY0F;29/05/2025;24;0,3;0;;R
ES0031102943943001EY0F;30/05/2025;1;0,21;0;;R
ES0031102943943001EY0F;30/05/2025;2;0,163;0;;R
ES0031102943943001EY0F;30/05/2025;3;0,185;0;;R
ES0031102943943001EY0F;30/05/2025;4;0,151;0;;R
ES0031102943943001EY0F;30/05/2025;5;0,172;0;;R
ES0031102943943001EY0F;30/05/2025;6;0,16;0;;R
ES0031102943943001EY0F;30/05/2025;7;0,163;0;;R
ES0031102943943001EY0F;30/05/2025;8;0,11;0;;R
ES0031102943943001EY0F;30/05/2025;9;0;0,058;;R
ES0031102943943001EY0F;30/05/2025;10;0;0,429;;R
ES0031102943943001EY0F;30/05/2025;11;0;0,76;;R
ES0031102943943001EY0F;30/05/2025;12;0;1,597;;R
ES0031102943943001EY0F;30/05/2025;13;0;1,694;;R
ES0031102943943001EY0F;30/05/2025;14;0;1,834;;R
ES0031102943943001EY0F;30/05/2025;15;0;1,449;;R
ES0031102943943001EY0F;30/05/2025;16;0;1,907;;R
ES0031102943943001EY0F;30/05/2025;17;0;1,599;;R
ES0031102943943001EY0F;30/05/2025;18;0;1,054;;R
ES0031102943943001EY0F;30/05/2025;19;0;0,447;;R
ES0031102943943001EY0F;30/05/2025;20;0,163;0;;R
ES0031102943943001EY0F;30/05/2025;21;0,805;0;;R
ES0031102943943001EY0F;30/05/2025;22;0,972;0;;R
ES0031102943943001EY0F;30/05/2025;23;0,457;0;;R
ES0031102943943001EY0F;30/05/2025;24;0,282;0;;R
ES0031102943943001EY0F;31/05/2025;1;0,238;0;;R
ES0031102943943001EY0F;31/05/2025;2;0,203;0;;R
ES0031102943943001EY0F;31/05/2025;3;0,16;0;;R
ES0031102943943001EY0F;31/05/2025;4;0,182;0;;R
ES0031102943943001EY0F;31/05/2025;5;0,174;0;;R
ES0031102943943001EY0F;31/05/2025;6;0,175;0;;R
ES0031102943943001EY0F;31/05/2025;7;0,172;0;;R
ES0031102943943001EY0F;31/05/2025;8;0,122;0;;R
ES0031102943943001EY0F;31/05/2025;9;0;0,128;;R
ES0031102943943001EY0F;31/05/2025;10;0;0,511;;R
ES0031102943943001EY0F;31/05/2025;11;0;0,411;;R
ES0031102943943001EY0F;31/05/2025;12;0;0,784;;R
ES0031102943943001EY0F;31/05/2025;13;0;1,854;;R
ES0031102943943001EY0F;31/05/2025;14;0;2,16;;R
ES0031102943943001EY0F;31/05/2025;15;0;2,143;;R
ES0031102943943001EY0F;31/05/2025;16;0;1,939;;R
ES0031102943943001EY0F;31/05/2025;17;0;1,675;;R
ES0031102943943001EY0F;31/05/2025;18;0;1,168;;R
ES0031102943943001EY0F;31/05/2025;19;0;0,557;;R
ES0031102943943001EY0F;31/05/2025;20;0;0,071;;R
ES0031102943943001EY0F;31/05/2025;21;0,34;0;;R
ES0031102943943001EY0F;31/05/2025;22;0,855;0;;R
ES0031102943943001EY0F;31/05/2025;23;0,378;0;;R
ES0031102943943001EY0F;31/05/2025;24;0,291;0;;R
ES0031102943943001EY0F;01/06/2025;1;0,264;0;;R
ES0031102943943001EY0F;01/06/2025;2;0,32;0;;R
ES0031102943943001EY0F;01/06/2025;3;0,161;0;;R
ES0031102943943001EY0F;01/06/2025;4;0,186;0;;R
ES0031102943943001EY0F;01/06/2025;5;0,174;0;;R
ES0031102943943001EY0F;01/06/2025;6;0,156;0;;R
ES0031102943943001EY0F;01/06/2025;7;0,184;0;;R
ES0031102943943001EY0F;01/06/2025;8;0,113;0;;R
ES0031102943943001EY0F;01/06/2025;9;0;0,081;;R
ES0031102943943001EY0F;01/06/2025;10;0;0,42;;R
ES0031102943943001EY0F;01/06/2025;11;0;1,176;;R
ES0031102943943001EY0F;01/06/2025;12;0;1,596;;R
ES0031102943943001EY0F;01/06/2025;13;0;0,742;;R
ES0031102943943001EY0F;01/06/2025;14;0,471;0;;R
ES0031102943943001EY0F;01/06/2025;15;0;0,967;;R
ES0031102943943001EY0F;01/06/2025;16;0;1,673;;R
ES0031102943943001EY0F;01/06/2025;17;0;1,067;;R
ES0031102943943001EY0F;01/06/2025;18;0;0,921;;R
ES0031102943943001EY0F;01/06/2025;19;0;0,365;;R
ES0031102943943001EY0F;01/06/2025;20;0,209;0;;R
ES0031102943943001EY0F;01/06/2025;21;0,329;0;;R
ES0031102943943001EY0F;01/06/2025;22;0,206;0;;R
ES0031102943943001EY0F;01/06/2025;23;0,368;0;;R
ES0031102943943001EY0F;01/06/2025;24;0,309;0;;R
ES0031102943943001EY0F;02/06/2025;1;0,299;0;;R
ES0031102943943001EY0F;02/06/2025;2;0,173;0;;R
ES0031102943943001EY0F;02/06/2025;3;0,193;0;;R
ES0031102943943001EY0F;02/06/2025;4;0,188;0;;R
ES0031102943943001EY0F;02/06/2025;5;0,168;0;;R
ES0031102943943001EY0F;02/06/2025;6;0,205;0;;R
ES0031102943943001EY0F;02/06/2025;7;0,229;0;;R
ES0031102943943001EY0F;02/06/2025;8;0,258;0;;R
ES0031102943943001EY0F;02/06/2025;9;0,019;0;;R
ES0031102943943001EY0F;02/06/2025;10;0;0,49;;R
ES0031102943943001EY0F;02/06/2025;11;0;1,177;;R
ES0031102943943001EY0F;02/06/2025;12;0;1,786;;R
ES0031102943943001EY0F;02/06/2025;13;0;1,943;;R
ES0031102943943001EY0F;02/06/2025;14;0;2,032;;R
ES0031102943943001EY0F;02/06/2025;15;0;2,002;;R
ES0031102943943001EY0F;02/06/2025;16;0;2,006;;R
ES0031102943943001EY0F;02/06/2025;17;0;1,737;;R
ES0031102943943001EY0F;02/06/2025;18;0;1,156;;R
ES0031102943943001EY0F;02/06/2025;19;0;0,52;;R
ES0031102943943001EY0F;02/06/2025;20;0,009;0;;R
ES0031102943943001EY0F;02/06/2025;21;0,35;0;;R
ES0031102943943001EY0F;02/06/2025;22;0,303;0;;R
ES0031102943943001EY0F;02/06/2025;23;0,388;0;;R
ES0031102943943001EY0F;02/06/2025;24;0,389;0;;R
ES0031102943943001EY0F;03/06/2025;1;0,334;0;;R
ES0031102943943001EY0F;03/06/2025;2;0,257;0;;R
ES0031102943943001EY0F;03/06/2025;3;0,236;0;;R
ES0031102943943001EY0F;03/06/2025;4;0,267;0;;R
ES0031102943943001EY0F;03/06/2025;5;0,227;0;;R
ES0031102943943001EY0F;03/06/2025;6;0,25;0;;R
ES0031102943943001EY0F;03/06/2025;7;0,235;0;;R
ES0031102943943001EY0F;03/06/2025;8;0,172;0;;R
ES0031102943943001EY0F;03/06/2025;9;0,114;0;;R
ES0031102943943001EY0F;03/06/2025;10;0;0,32;;R
ES0031102943943001EY0F;03/06/2025;11;0;0,949;;R
ES0031102943943001EY0F;03/06/2025;12;0;1,687;;R
ES0031102943943001EY0F;03/06/2025;13;0;2,005;;R
ES0031102943943001EY0F;03/06/2025;14;0;1,774;;R
ES0031102943943001EY0F;03/06/2025;15;0;0,719;;R
ES0031102943943001EY0F;03/06/2025;16;0;1,641;;R
ES0031102943943001EY0F;03/06/2025;17;0;1,263;;R
ES0031102943943001EY0F;03/06/2025;18;0;0,552;;R
ES0031102943943001EY0F;03/06/2025;19;0;0,443;;R
ES0031102943943001EY0F;03/06/2025;20;0,048;0;;R
ES0031102943943001EY0F;03/06/2025;21;0,54;0;;R
ES0031102943943001EY0F;03/06/2025;22;0,538;0;;R
ES0031102943943001EY0F;03/06/2025;23;0,42;0;;R
ES0031102943943001EY0F;03/06/2025;24;0,49;0;;R
ES0031102943943001EY0F;04/06/2025;1;0,412;0;;R
ES0031102943943001EY0F;04/06/2025;2;0,691;0;;R
ES0031102943943001EY0F;04/06/2025;3;0,644;0;;R
ES0031102943943001EY0F;04/06/2025;4;0,267;0;;R
ES0031102943943001EY0F;04/06/2025;5;0,232;0;;R
ES0031102943943001EY0F;04/06/2025;6;0,229;0;;R
ES0031102943943001EY0F;04/06/2025;7;0,246;0;;R
ES0031102943943001EY0F;04/06/2025;8;0,17;0;;R
ES0031102943943001EY0F;04/06/2025;9;0,096;0;;R
ES0031102943943001EY0F;04/06/2025;10;0;0,369;;R
ES0031102943943001EY0F;04/06/2025;11;0;0,906;;R
ES0031102943943001EY0F;04/06/2025;12;0;1,579;;R
ES0031102943943001EY0F;04/06/2025;13;0;1,953;;R
ES0031102943943001EY0F;04/06/2025;14;0;1,878;;R
ES0031102943943001EY0F;04/06/2025;15;0;0,884;;R
ES0031102943943001EY0F;04/06/2025;16;0;1,822;;R
ES0031102943943001EY0F;04/06/2025;17;0;1,706;;R
ES0031102943943001EY0F;04/06/2025;18;0;1,092;;R
ES0031102943943001EY0F;04/06/2025;19;0;0,427;;R
ES0031102943943001EY0F;04/06/2025;20;0,01;0;;R
ES0031102943943001EY0F;04/06/2025;21;0,125;0;;R
ES0031102943943001EY0F;04/06/2025;22;0,266;0;;R
ES0031102943943001EY0F;04/06/2025;23;0,501;0;;R
ES0031102943943001EY0F;04/06/2025;24;0,42;0;;R
ES0031102943943001EY0F;05/06/2025;1;0,477;0;;R
ES0031102943943001EY0F;05/06/2025;2;0,278;0;;R
ES0031102943943001EY0F;05/06/2025;3;0,228;0;;R
ES0031102943943001EY0F;05/06/2025;4;0,225;0;;R
ES0031102943943001EY0F;05/06/2025;5;0,242;0;;R
ES0031102943943001EY0F;05/06/2025;6;0,209;0;;R
ES0031102943943001EY0F;05/06/2025;7;0,234;0;;R
ES0031102943943001EY0F;05/06/2025;8;0,176;0;;R
ES0031102943943001EY0F;05/06/2025;9;0;0,057;;R
ES0031102943943001EY0F;05/06/2025;10;0;0,316;;R
ES0031102943943001EY0F;05/06/2025;11;0;0,555;;R
ES0031102943943001EY0F;05/06/2025;12;0;1,212;;R
ES0031102943943001EY0F;05/06/2025;13;0;2,029;;R
ES0031102943943001EY0F;05/06/2025;14;0;2,171;;R
ES0031102943943001EY0F;05/06/2025;15;0;1,104;;R
ES0031102943943001EY0F;05/06/2025;16;0;1,912;;R
ES0031102943943001EY0F;05/06/2025;17;0;1,604;;R
ES0031102943943001EY0F;05/06/2025;18;0;1,14;;R
ES0031102943943001EY0F;05/06/2025;19;0;0,486;;R
ES0031102943943001EY0F;05/06/2025;20;0,083;0;;R
ES0031102943943001EY0F;05/06/2025;21;0,857;0;;R
ES0031102943943001EY0F;05/06/2025;22;0,447;0;;R
ES0031102943943001EY0F;05/06/2025;23;0,435;0;;R
ES0031102943943001EY0F;05/06/2025;24;0,33;0;;R
ES0031102943943001EY0F;06/06/2025;1;0,324;0;;R
ES0031102943943001EY0F;06/06/2025;2;0,243;0;;R
ES0031102943943001EY0F;06/06/2025;3;0,218;0;;R
ES0031102943943001EY0F;06/06/2025;4;0,245;0;;R
ES0031102943943001EY0F;06/06/2025;5;0,221;0;;R
ES0031102943943001EY0F;06/06/2025;6;0,232;0;;R
ES0031102943943001EY0F;06/06/2025;7;0,301;0;;R
ES0031102943943001EY0F;06/06/2025;8;0,202;0;;R
ES0031102943943001EY0F;06/06/2025;9;0,135;0;;R
ES0031102943943001EY0F;06/06/2025;10;0;0,071;;R
ES0031102943943001EY0F;06/06/2025;11;0;0,614;;R
ES0031102943943001EY0F;06/06/2025;12;0;1,539;;R
ES0031102943943001EY0F;06/06/2025;13;0;1,953;;R
ES0031102943943001EY0F;06/06/2025;14;0;2,157;;R
ES0031102943943001EY0F;06/06/2025;15;0;2,026;;R
ES0031102943943001EY0F;06/06/2025;16;0;2,022;;R
ES0031102943943001EY0F;06/06/2025;17;0;1,801;;R
ES0031102943943001EY0F;06/06/2025;18;0;1,296;;R
ES0031102943943001EY0F;06/06/2025;19;0;0,593;;R
ES0031102943943001EY0F;06/06/2025;20;0,039;0;;R
ES0031102943943001EY0F;06/06/2025;21;0,254;0;;R
ES0031102943943001EY0F;06/06/2025;22;0,319;0;;R
ES0031102943943001EY0F;06/06/2025;23;0,376;0;;R
ES0031102943943001EY0F;06/06/2025;24;0,314;0;;R
ES0031102943943001EY0F;07/06/2025;1;0,289;0;;R
ES0031102943943001EY0F;07/06/2025;2;0,242;0;;R
ES0031102943943001EY0F;07/06/2025;3;0,201;0;;R
ES0031102943943001EY0F;07/06/2025;4;0,231;0;;R
ES0031102943943001EY0F;07/06/2025;5;0,2;0;;R
ES0031102943943001EY0F;07/06/2025;6;0,231;0;;R
ES0031102943943001EY0F;07/06/2025;7;0,202;0;;R
ES0031102943943001EY0F;07/06/2025;8;0,168;0;;R
ES0031102943943001EY0F;07/06/2025;9;0;0,06;;R
ES0031102943943001EY0F;07/06/2025;10;0;0,234;;R
ES0031102943943001EY0F;07/06/2025;11;0;1,02;;R
ES0031102943943001EY0F;07/06/2025;12;0;1,584;;R
ES0031102943943001EY0F;07/06/2025;13;0;1,834;;R
ES0031102943943001EY0F;07/06/2025;14;0;2,001;;R
ES0031102943943001EY0F;07/06/2025;15;0;1,614;;R
ES0031102943943001EY0F;07/06/2025;16;0;1,968;;R
ES0031102943943001EY0F;07/06/2025;17;0;1,625;;R
ES0031102943943001EY0F;07/06/2025;18;0;1,18;;R
ES0031102943943001EY0F;07/06/2025;19;0;0,522;;R
ES0031102943943001EY0F;07/06/2025;20;0,052;0;;R
ES0031102943943001EY0F;07/06/2025;21;0,244;0;;R
ES0031102943943001EY0F;07/06/2025;22;0,498;0;;R
ES0031102943943001EY0F;07/06/2025;23;0,692;0;;R
ES0031102943943001EY0F;07/06/2025;24;0,838;0;;R
ES0031102943943001EY0F;08/06/2025;1;0,29;0;;R
ES0031102943943001EY0F;08/06/2025;2;0,24;0;;R
ES0031102943943001EY0F;08/06/2025;3;0,268;0;;R
ES0031102943943001EY0F;08/06/2025;4;0,233;0;;R
ES0031102943943001EY0F;08/06/2025;5;0,244;0;;R
ES0031102943943001EY0F;08/06/2025;6;0,241;0;;R
ES0031102943943001EY0F;08/06/2025;7;0,235;0;;R
ES0031102943943001EY0F;08/06/2025;8;0,193;0;;R
ES0031102943943001EY0F;08/06/2025;9;0,013;0;;R
ES0031102943943001EY0F;08/06/2025;10;0;0,198;;R
ES0031102943943001EY0F;08/06/2025;11;0;0,992;;R
ES0031102943943001EY0F;08/06/2025;12;0;0,644;;R
ES0031102943943001EY0F;08/06/2025;13;0;1,53;;R
ES0031102943943001EY0F;08/06/2025;14;0;1,874;;R
ES0031102943943001EY0F;08/06/2025;15;0;1,686;;R
ES0031102943943001EY0F;08/06/2025;16;0;1,9;;R
ES0031102943943001EY0F;08/06/2025;17;0;1,544;;R
ES0031102943943001EY0F;08/06/2025;18;0;1,088;;R
ES0031102943943001EY0F;08/06/2025;19;0;0,447;;R
ES0031102943943001EY0F;08/06/2025;20;0,002;0;;R
ES0031102943943001EY0F;08/06/2025;21;0,335;0;;R
ES0031102943943001EY0F;08/06/2025;22;0,31;0;;R
ES0031102943943001EY0F;08/06/2025;23;0,858;0;;R
ES0031102943943001EY0F;08/06/2025;24;0,437;0;;R
ES0031102943943001EY0F;09/06/2025;1;0,592;0;;R
ES0031102943943001EY0F;09/06/2025;2;0,684;0;;R
ES0031102943943001EY0F;09/06/2025;3;0,359;0;;R
ES0031102943943001EY0F;09/06/2025;4;0,214;0;;R
ES0031102943943001EY0F;09/06/2025;5;0,186;0;;R
ES0031102943943001EY0F;09/06/2025;6;0,21;0;;R
ES0031102943943001EY0F;09/06/2025;7;0,188;0;;R
ES0031102943943001EY0F;09/06/2025;8;0,182;0;;R
ES0031102943943001EY0F;09/06/2025;9;0,076;0;;R
ES0031102943943001EY0F;09/06/2025;10;0,35;0;;R
ES0031102943943001EY0F;09/06/2025;11;0,261;0;;R
ES0031102943943001EY0F;09/06/2025;12;0;0,282;;R
ES0031102943943001EY0F;09/06/2025;13;0;0,481;;R
ES0031102943943001EY0F;09/06/2025;14;0;0,191;;R
ES0031102943943001EY0F;09/06/2025;15;0,184;0;;R
ES0031102943943001EY0F;09/06/2025;16;0;0,044;;R
